match_id,match_date,league,broadcaster,home_team,away_team,audience_millions,brand,placement_type,camera_angle,exposure_seconds,fan_sentiment_score
1017,2025-09-24,Super Rugby,Channel 7,Waratahs,Brumbies,0.32,Telstra,Stadium Signage,Close-up,15,3.0
1017,2025-09-24,Super Rugby,Channel 7,Waratahs,Brumbies,0.32,XXXX Gold,LED Perimeter Signage,Close-up,5,3.8
1017,2025-09-24,Super Rugby,Channel 7,Waratahs,Brumbies,0.32,Telstra,LED Perimeter Signage,Close-up,5,3.5
1017,2025-09-24,Super Rugby,Channel 7,Waratahs,Brumbies,0.32,Optus,Stadium Signage,Wide Shot,5,3.7
1017,2025-09-24,Super Rugby,Channel 7,Waratahs,Brumbies,0.32,Qantas,Jersey Sponsor,Replay,4,3.7
1017,2025-09-24,Super Rugby,Channel 7,Waratahs,Brumbies,0.32,Coca-Cola,Stadium Signage,Wide Shot,5,4.4
1017,2025-09-24,Super Rugby,Channel 7,Waratahs,Brumbies,0.32,Coca-Cola,Broadcast Graphics Overlay,Aerial/Drone,18,4.5
1018,2025-09-27,Super Rugby,Kayo,Brumbies,Force,0.67,XXXX Gold,Stadium Signage,Player Cam,4,3.3
1018,2025-09-27,Super Rugby,Kayo,Brumbies,Force,0.67,XXXX Gold,Broadcast Graphics Overlay,Wide Shot,21,3.3
1018,2025-09-27,Super Rugby,Kayo,Brumbies,Force,0.67,Adidas,Stadium Signage,Player Cam,9,3.6
1018,2025-09-27,Super Rugby,Kayo,Brumbies,Force,0.67,Adidas,Broadcast Graphics Overlay,Wide Shot,3,4.1
1018,2025-09-27,Super Rugby,Kayo,Brumbies,Force,0.67,CommBank,Stadium Signage,Aerial/Drone,17,4.2
1018,2025-09-27,Super Rugby,Kayo,Brumbies,Force,0.67,Qantas,Stadium Signage,Aerial/Drone,11,4.0
1018,2025-09-27,Super Rugby,Kayo,Brumbies,Force,0.67,Toyota,LED Perimeter Signage,Wide Shot,8,3.2
1018,2025-09-27,Super Rugby,Kayo,Brumbies,Force,0.67,Coca-Cola,LED Perimeter Signage,Replay,4,3.5
1018,2025-09-27,Super Rugby,Kayo,Brumbies,Force,0.67,Optus,Jersey Sponsor,Close-up,8,2.7
1018,2025-09-27,Super Rugby,Kayo,Brumbies,Force,0.67,Optus,Jersey Sponsor,Aerial/Drone,7,3.2
1018,2025-09-27,Super Rugby,Kayo,Brumbies,Force,0.67,Qantas,LED Perimeter Signage,Wide Shot,2,4.0
1018,2025-09-27,Super Rugby,Kayo,Brumbies,Force,0.67,Qantas,Broadcast Graphics Overlay,Close-up,55,3.8
1018,2025-09-27,Super Rugby,Kayo,Brumbies,Force,0.67,Optus,Broadcast Graphics Overlay,Wide Shot,1,3.2
1018,2025-09-27,Super Rugby,Kayo,Brumbies,Force,0.67,CommBank,Stadium Signage,Wide Shot,8,3.3
1018,2025-09-27,Super Rugby,Kayo,Brumbies,Force,0.67,CommBank,LED Perimeter Signage,Player Cam,2,3.4
1018,2025-09-27,Super Rugby,Kayo,Brumbies,Force,0.67,Adidas,Jersey Sponsor,Player Cam,1,4.5
1018,2025-09-27,Super Rugby,Kayo,Brumbies,Force,0.67,XXXX Gold,Broadcast Graphics Overlay,Close-up,32,4.4
1018,2025-09-27,Super Rugby,Kayo,Brumbies,Force,0.67,Coca-Cola,Stadium Signage,Wide Shot,7,3.3
1018,2025-09-27,Super Rugby,Kayo,Brumbies,Force,0.67,Optus,Stadium Signage,Close-up,13,3.3
1018,2025-09-27,Super Rugby,Kayo,Brumbies,Force,0.67,Optus,Broadcast Graphics Overlay,Replay,6,2.9
1019,2025-09-30,AFL,Channel 9,Geelong,Richmond,1.49,Adidas,Jersey Sponsor,Wide Shot,2,3.8
1019,2025-09-30,AFL,Channel 9,Geelong,Richmond,1.49,CommBank,LED Perimeter Signage,Replay,3,3.0
1019,2025-09-30,AFL,Channel 9,Geelong,Richmond,1.49,XXXX Gold,Jersey Sponsor,Player Cam,15,3.7
1019,2025-09-30,AFL,Channel 9,Geelong,Richmond,1.49,Adidas,LED Perimeter Signage,Wide Shot,4,4.0
1019,2025-09-30,AFL,Channel 9,Geelong,Richmond,1.49,Adidas,LED Perimeter Signage,Wide Shot,19,4.3
1019,2025-09-30,AFL,Channel 9,Geelong,Richmond,1.49,Toyota,Broadcast Graphics Overlay,Close-up,23,4.2
1019,2025-09-30,AFL,Channel 9,Geelong,Richmond,1.49,Coca-Cola,Broadcast Graphics Overlay,Wide Shot,11,3.6
1019,2025-09-30,AFL,Channel 9,Geelong,Richmond,1.49,Optus,Stadium Signage,Player Cam,1,3.7
1019,2025-09-30,AFL,Channel 9,Geelong,Richmond,1.49,CommBank,Jersey Sponsor,Wide Shot,4,3.3
1019,2025-09-30,AFL,Channel 9,Geelong,Richmond,1.49,Optus,Broadcast Graphics Overlay,Player Cam,38,3.8
1019,2025-09-30,AFL,Channel 9,Geelong,Richmond,1.49,Qantas,LED Perimeter Signage,Wide Shot,4,4.3
1019,2025-09-30,AFL,Channel 9,Geelong,Richmond,1.49,Adidas,LED Perimeter Signage,Close-up,1,4.1
1019,2025-09-30,AFL,Channel 9,Geelong,Richmond,1.49,Qantas,Stadium Signage,Player Cam,3,3.9
1019,2025-09-30,AFL,Channel 9,Geelong,Richmond,1.49,Optus,Broadcast Graphics Overlay,Player Cam,16,2.6
1019,2025-09-30,AFL,Channel 9,Geelong,Richmond,1.49,XXXX Gold,Broadcast Graphics Overlay,Player Cam,9,3.6
1019,2025-09-30,AFL,Channel 9,Geelong,Richmond,1.49,Toyota,Broadcast Graphics Overlay,Aerial/Drone,17,4.1
1019,2025-09-30,AFL,Channel 9,Geelong,Richmond,1.49,CommBank,Broadcast Graphics Overlay,Player Cam,43,3.2
1019,2025-09-30,AFL,Channel 9,Geelong,Richmond,1.49,Optus,Broadcast Graphics Overlay,Player Cam,19,3.0
1019,2025-09-30,AFL,Channel 9,Geelong,Richmond,1.49,Telstra,Jersey Sponsor,Close-up,14,3.4
1019,2025-09-30,AFL,Channel 9,Geelong,Richmond,1.49,Optus,Jersey Sponsor,Close-up,60,3.8
1019,2025-09-30,AFL,Channel 9,Geelong,Richmond,1.49,XXXX Gold,LED Perimeter Signage,Replay,1,3.5
1019,2025-09-30,AFL,Channel 9,Geelong,Richmond,1.49,CommBank,Broadcast Graphics Overlay,Wide Shot,13,3.7
1019,2025-09-30,AFL,Channel 9,Geelong,Richmond,1.49,Adidas,Broadcast Graphics Overlay,Aerial/Drone,24,4.2
1019,2025-09-30,AFL,Channel 9,Geelong,Richmond,1.49,XXXX Gold,Broadcast Graphics Overlay,Player Cam,31,3.5
1019,2025-09-30,AFL,Channel 9,Geelong,Richmond,1.49,Toyota,LED Perimeter Signage,Aerial/Drone,2,4.3
1019,2025-09-30,AFL,Channel 9,Geelong,Richmond,1.49,Qantas,Jersey Sponsor,Close-up,10,3.9
1020,2025-10-04,A-League,Kayo,Sydney FC,Western Sydney Wanderers,0.33,XXXX Gold,Stadium Signage,Wide Shot,2,3.5
1020,2025-10-04,A-League,Kayo,Sydney FC,Western Sydney Wanderers,0.33,CommBank,LED Perimeter Signage,Aerial/Drone,5,2.7
1020,2025-10-04,A-League,Kayo,Sydney FC,Western Sydney Wanderers,0.33,XXXX Gold,Broadcast Graphics Overlay,Close-up,84,4.1
1020,2025-10-04,A-League,Kayo,Sydney FC,Western Sydney Wanderers,0.33,Telstra,Jersey Sponsor,Wide Shot,12,3.9
1020,2025-10-04,A-League,Kayo,Sydney FC,Western Sydney Wanderers,0.33,Qantas,Stadium Signage,Wide Shot,10,3.5
1020,2025-10-04,A-League,Kayo,Sydney FC,Western Sydney Wanderers,0.33,Qantas,Jersey Sponsor,Player Cam,4,4.5
1020,2025-10-04,A-League,Kayo,Sydney FC,Western Sydney Wanderers,0.33,Adidas,Stadium Signage,Close-up,2,4.5
1020,2025-10-04,A-League,Kayo,Sydney FC,Western Sydney Wanderers,0.33,Telstra,Jersey Sponsor,Close-up,15,3.7
1020,2025-10-04,A-League,Kayo,Sydney FC,Western Sydney Wanderers,0.33,XXXX Gold,Stadium Signage,Wide Shot,12,3.9
1020,2025-10-04,A-League,Kayo,Sydney FC,Western Sydney Wanderers,0.33,Telstra,Stadium Signage,Replay,1,2.7
1020,2025-10-04,A-League,Kayo,Sydney FC,Western Sydney Wanderers,0.33,Qantas,Jersey Sponsor,Replay,3,3.0
1020,2025-10-04,A-League,Kayo,Sydney FC,Western Sydney Wanderers,0.33,Coca-Cola,Stadium Signage,Wide Shot,3,3.6
1020,2025-10-04,A-League,Kayo,Sydney FC,Western Sydney Wanderers,0.33,Optus,Jersey Sponsor,Wide Shot,25,3.4
1020,2025-10-04,A-League,Kayo,Sydney FC,Western Sydney Wanderers,0.33,Toyota,Stadium Signage,Player Cam,1,4.2
1020,2025-10-04,A-League,Kayo,Sydney FC,Western Sydney Wanderers,0.33,Qantas,Stadium Signage,Player Cam,1,3.7
1021,2025-10-07,BBL,Channel 7,Heat,Thunder,0.91,Adidas,LED Perimeter Signage,Replay,1,3.9
1021,2025-10-07,BBL,Channel 7,Heat,Thunder,0.91,Telstra,LED Perimeter Signage,Aerial/Drone,1,3.8
1021,2025-10-07,BBL,Channel 7,Heat,Thunder,0.91,Adidas,Broadcast Graphics Overlay,Wide Shot,1,4.8
1021,2025-10-07,BBL,Channel 7,Heat,Thunder,0.91,XXXX Gold,LED Perimeter Signage,Player Cam,1,3.6
1021,2025-10-07,BBL,Channel 7,Heat,Thunder,0.91,XXXX Gold,Broadcast Graphics Overlay,Player Cam,16,4.1
1021,2025-10-07,BBL,Channel 7,Heat,Thunder,0.91,Adidas,Jersey Sponsor,Wide Shot,25,4.5
1021,2025-10-07,BBL,Channel 7,Heat,Thunder,0.91,Optus,Broadcast Graphics Overlay,Replay,6,3.4
1021,2025-10-07,BBL,Channel 7,Heat,Thunder,0.91,CommBank,Broadcast Graphics Overlay,Close-up,12,3.5
1021,2025-10-07,BBL,Channel 7,Heat,Thunder,0.91,Toyota,Broadcast Graphics Overlay,Close-up,20,4.3
1021,2025-10-07,BBL,Channel 7,Heat,Thunder,0.91,Telstra,LED Perimeter Signage,Replay,4,3.4
1021,2025-10-07,BBL,Channel 7,Heat,Thunder,0.91,Qantas,Broadcast Graphics Overlay,Close-up,14,3.3
1021,2025-10-07,BBL,Channel 7,Heat,Thunder,0.91,Coca-Cola,Broadcast Graphics Overlay,Player Cam,17,3.7
1021,2025-10-07,BBL,Channel 7,Heat,Thunder,0.91,CommBank,LED Perimeter Signage,Wide Shot,2,4.0
1021,2025-10-07,BBL,Channel 7,Heat,Thunder,0.91,Adidas,Jersey Sponsor,Close-up,1,3.9
1021,2025-10-07,BBL,Channel 7,Heat,Thunder,0.91,Adidas,Jersey Sponsor,Close-up,9,3.8
1021,2025-10-07,BBL,Channel 7,Heat,Thunder,0.91,Optus,LED Perimeter Signage,Replay,1,3.2
1021,2025-10-07,BBL,Channel 7,Heat,Thunder,0.91,Coca-Cola,Jersey Sponsor,Wide Shot,3,3.1
1021,2025-10-07,BBL,Channel 7,Heat,Thunder,0.91,Telstra,Broadcast Graphics Overlay,Wide Shot,6,3.5
1021,2025-10-07,BBL,Channel 7,Heat,Thunder,0.91,Coca-Cola,LED Perimeter Signage,Wide Shot,17,4.2
1021,2025-10-07,BBL,Channel 7,Heat,Thunder,0.91,Adidas,Broadcast Graphics Overlay,Wide Shot,15,4.0
1021,2025-10-07,BBL,Channel 7,Heat,Thunder,0.91,CommBank,Stadium Signage,Player Cam,4,3.0
1021,2025-10-07,BBL,Channel 7,Heat,Thunder,0.91,Telstra,LED Perimeter Signage,Player Cam,1,3.1
1021,2025-10-07,BBL,Channel 7,Heat,Thunder,0.91,Qantas,Stadium Signage,Close-up,17,3.3
1021,2025-10-07,BBL,Channel 7,Heat,Thunder,0.91,XXXX Gold,Jersey Sponsor,Replay,2,3.4
1021,2025-10-07,BBL,Channel 7,Heat,Thunder,0.91,XXXX Gold,Stadium Signage,Wide Shot,5,3.7
1021,2025-10-07,BBL,Channel 7,Heat,Thunder,0.91,Toyota,LED Perimeter Signage,Wide Shot,3,2.9
1021,2025-10-07,BBL,Channel 7,Heat,Thunder,0.91,Telstra,Stadium Signage,Close-up,10,3.1
1021,2025-10-07,BBL,Channel 7,Heat,Thunder,0.91,Adidas,Broadcast Graphics Overlay,Wide Shot,7,4.2
1021,2025-10-07,BBL,Channel 7,Heat,Thunder,0.91,Adidas,LED Perimeter Signage,Close-up,8,4.3
1021,2025-10-07,BBL,Channel 7,Heat,Thunder,0.91,Toyota,LED Perimeter Signage,Replay,9,4.2
1021,2025-10-07,BBL,Channel 7,Heat,Thunder,0.91,Qantas,LED Perimeter Signage,Wide Shot,15,4.0
1021,2025-10-07,BBL,Channel 7,Heat,Thunder,0.91,Coca-Cola,Stadium Signage,Replay,1,3.7
1021,2025-10-07,BBL,Channel 7,Heat,Thunder,0.91,Telstra,Stadium Signage,Close-up,6,3.3
1021,2025-10-07,BBL,Channel 7,Heat,Thunder,0.91,Toyota,Jersey Sponsor,Wide Shot,9,4.3
1022,2025-10-10,AFL,Fox Sports,Carlton,Geelong,1.27,Qantas,Stadium Signage,Wide Shot,4,4.0
1022,2025-10-10,AFL,Fox Sports,Carlton,Geelong,1.27,Qantas,LED Perimeter Signage,Close-up,5,4.3
1022,2025-10-10,AFL,Fox Sports,Carlton,Geelong,1.27,Qantas,Stadium Signage,Player Cam,1,3.8
1022,2025-10-10,AFL,Fox Sports,Carlton,Geelong,1.27,Qantas,Jersey Sponsor,Replay,4,3.9
1022,2025-10-10,AFL,Fox Sports,Carlton,Geelong,1.27,Qantas,Jersey Sponsor,Replay,1,4.0
1022,2025-10-10,AFL,Fox Sports,Carlton,Geelong,1.27,Toyota,Broadcast Graphics Overlay,Wide Shot,8,3.0
1022,2025-10-10,AFL,Fox Sports,Carlton,Geelong,1.27,Telstra,LED Perimeter Signage,Replay,1,3.4
1022,2025-10-10,AFL,Fox Sports,Carlton,Geelong,1.27,Optus,Broadcast Graphics Overlay,Replay,7,3.7
1022,2025-10-10,AFL,Fox Sports,Carlton,Geelong,1.27,CommBank,Broadcast Graphics Overlay,Wide Shot,56,2.9
1022,2025-10-10,AFL,Fox Sports,Carlton,Geelong,1.27,Toyota,Stadium Signage,Wide Shot,14,3.8
1022,2025-10-10,AFL,Fox Sports,Carlton,Geelong,1.27,Telstra,LED Perimeter Signage,Close-up,3,3.4
1022,2025-10-10,AFL,Fox Sports,Carlton,Geelong,1.27,Toyota,Jersey Sponsor,Player Cam,6,3.3
1022,2025-10-10,AFL,Fox Sports,Carlton,Geelong,1.27,Qantas,Jersey Sponsor,Close-up,8,3.9
1022,2025-10-10,AFL,Fox Sports,Carlton,Geelong,1.27,XXXX Gold,Jersey Sponsor,Replay,1,3.7
1022,2025-10-10,AFL,Fox Sports,Carlton,Geelong,1.27,Adidas,Jersey Sponsor,Player Cam,18,4.1
1022,2025-10-10,AFL,Fox Sports,Carlton,Geelong,1.27,XXXX Gold,LED Perimeter Signage,Wide Shot,2,3.8
1022,2025-10-10,AFL,Fox Sports,Carlton,Geelong,1.27,CommBank,Stadium Signage,Close-up,13,3.0
1022,2025-10-10,AFL,Fox Sports,Carlton,Geelong,1.27,XXXX Gold,LED Perimeter Signage,Aerial/Drone,1,3.8
1022,2025-10-10,AFL,Fox Sports,Carlton,Geelong,1.27,Telstra,Stadium Signage,Replay,1,3.5
1022,2025-10-10,AFL,Fox Sports,Carlton,Geelong,1.27,Qantas,Stadium Signage,Player Cam,8,3.8
1022,2025-10-10,AFL,Fox Sports,Carlton,Geelong,1.27,Toyota,Broadcast Graphics Overlay,Close-up,34,4.5
1022,2025-10-10,AFL,Fox Sports,Carlton,Geelong,1.27,Optus,Broadcast Graphics Overlay,Player Cam,22,3.1
1022,2025-10-10,AFL,Fox Sports,Carlton,Geelong,1.27,Coca-Cola,Stadium Signage,Wide Shot,5,3.0
1022,2025-10-10,AFL,Fox Sports,Carlton,Geelong,1.27,CommBank,Broadcast Graphics Overlay,Wide Shot,21,3.8
1022,2025-10-10,AFL,Fox Sports,Carlton,Geelong,1.27,CommBank,Broadcast Graphics Overlay,Wide Shot,18,3.1
1022,2025-10-10,AFL,Fox Sports,Carlton,Geelong,1.27,Coca-Cola,Jersey Sponsor,Player Cam,9,3.7
1022,2025-10-10,AFL,Fox Sports,Carlton,Geelong,1.27,Qantas,Broadcast Graphics Overlay,Player Cam,12,3.9
1022,2025-10-10,AFL,Fox Sports,Carlton,Geelong,1.27,Telstra,Jersey Sponsor,Replay,3,2.6
1022,2025-10-10,AFL,Fox Sports,Carlton,Geelong,1.27,Telstra,Stadium Signage,Player Cam,3,3.6
1022,2025-10-10,AFL,Fox Sports,Carlton,Geelong,1.27,Telstra,LED Perimeter Signage,Close-up,8,3.5
1022,2025-10-10,AFL,Fox Sports,Carlton,Geelong,1.27,CommBank,Broadcast Graphics Overlay,Player Cam,12,2.9
1022,2025-10-10,AFL,Fox Sports,Carlton,Geelong,1.27,CommBank,LED Perimeter Signage,Wide Shot,1,3.0
1023,2025-10-13,BBL,Channel 9,Heat,Sixers,1.24,Qantas,LED Perimeter Signage,Close-up,12,4.1
1023,2025-10-13,BBL,Channel 9,Heat,Sixers,1.24,Coca-Cola,Jersey Sponsor,Player Cam,56,3.7
1023,2025-10-13,BBL,Channel 9,Heat,Sixers,1.24,XXXX Gold,Jersey Sponsor,Wide Shot,1,3.5
1023,2025-10-13,BBL,Channel 9,Heat,Sixers,1.24,Optus,Jersey Sponsor,Player Cam,20,3.3
1023,2025-10-13,BBL,Channel 9,Heat,Sixers,1.24,CommBank,Broadcast Graphics Overlay,Close-up,28,3.6
1023,2025-10-13,BBL,Channel 9,Heat,Sixers,1.24,Coca-Cola,Broadcast Graphics Overlay,Aerial/Drone,1,3.9
1023,2025-10-13,BBL,Channel 9,Heat,Sixers,1.24,Coca-Cola,Broadcast Graphics Overlay,Replay,10,3.0
1023,2025-10-13,BBL,Channel 9,Heat,Sixers,1.24,XXXX Gold,Jersey Sponsor,Wide Shot,21,3.3
1023,2025-10-13,BBL,Channel 9,Heat,Sixers,1.24,Toyota,LED Perimeter Signage,Wide Shot,4,3.9
1023,2025-10-13,BBL,Channel 9,Heat,Sixers,1.24,Toyota,LED Perimeter Signage,Aerial/Drone,5,4.0
1023,2025-10-13,BBL,Channel 9,Heat,Sixers,1.24,Telstra,Broadcast Graphics Overlay,Wide Shot,3,3.3
1023,2025-10-13,BBL,Channel 9,Heat,Sixers,1.24,CommBank,Stadium Signage,Wide Shot,5,3.4
1023,2025-10-13,BBL,Channel 9,Heat,Sixers,1.24,Coca-Cola,Jersey Sponsor,Wide Shot,3,4.2
1023,2025-10-13,BBL,Channel 9,Heat,Sixers,1.24,Telstra,Jersey Sponsor,Player Cam,2,3.7
1023,2025-10-13,BBL,Channel 9,Heat,Sixers,1.24,Toyota,LED Perimeter Signage,Player Cam,6,4.0
1023,2025-10-13,BBL,Channel 9,Heat,Sixers,1.24,Qantas,Broadcast Graphics Overlay,Replay,5,3.6
1023,2025-10-13,BBL,Channel 9,Heat,Sixers,1.24,CommBank,LED Perimeter Signage,Replay,1,2.9
1023,2025-10-13,BBL,Channel 9,Heat,Sixers,1.24,Telstra,Stadium Signage,Aerial/Drone,2,3.6
1023,2025-10-13,BBL,Channel 9,Heat,Sixers,1.24,Adidas,Broadcast Graphics Overlay,Close-up,2,4.4
1023,2025-10-13,BBL,Channel 9,Heat,Sixers,1.24,Adidas,LED Perimeter Signage,Player Cam,9,4.5
1023,2025-10-13,BBL,Channel 9,Heat,Sixers,1.24,Optus,LED Perimeter Signage,Close-up,4,3.3
1023,2025-10-13,BBL,Channel 9,Heat,Sixers,1.24,Qantas,Jersey Sponsor,Wide Shot,28,3.8
1023,2025-10-13,BBL,Channel 9,Heat,Sixers,1.24,Adidas,Stadium Signage,Player Cam,5,4.2
1023,2025-10-13,BBL,Channel 9,Heat,Sixers,1.24,Toyota,Stadium Signage,Player Cam,3,4.0
1023,2025-10-13,BBL,Channel 9,Heat,Sixers,1.24,Telstra,Jersey Sponsor,Wide Shot,1,3.3
1023,2025-10-13,BBL,Channel 9,Heat,Sixers,1.24,XXXX Gold,Jersey Sponsor,Player Cam,22,3.3
1023,2025-10-13,BBL,Channel 9,Heat,Sixers,1.24,XXXX Gold,Jersey Sponsor,Player Cam,2,3.8
1023,2025-10-13,BBL,Channel 9,Heat,Sixers,1.24,Optus,Broadcast Graphics Overlay,Wide Shot,18,4.1
1023,2025-10-13,BBL,Channel 9,Heat,Sixers,1.24,XXXX Gold,LED Perimeter Signage,Wide Shot,4,3.4
1023,2025-10-13,BBL,Channel 9,Heat,Sixers,1.24,CommBank,Broadcast Graphics Overlay,Player Cam,12,3.4
1024,2025-10-16,A-League,Kayo,Melbourne Victory,Adelaide United,0.27,Toyota,Jersey Sponsor,Player Cam,23,4.0
1024,2025-10-16,A-League,Kayo,Melbourne Victory,Adelaide United,0.27,Telstra,LED Perimeter Signage,Player Cam,2,2.9
1024,2025-10-16,A-League,Kayo,Melbourne Victory,Adelaide United,0.27,XXXX Gold,Stadium Signage,Replay,1,3.8
1024,2025-10-16,A-League,Kayo,Melbourne Victory,Adelaide United,0.27,Toyota,Stadium Signage,Close-up,7,3.4
1024,2025-10-16,A-League,Kayo,Melbourne Victory,Adelaide United,0.27,XXXX Gold,Broadcast Graphics Overlay,Aerial/Drone,2,3.5
1024,2025-10-16,A-League,Kayo,Melbourne Victory,Adelaide United,0.27,Telstra,Jersey Sponsor,Wide Shot,1,3.6
1024,2025-10-16,A-League,Kayo,Melbourne Victory,Adelaide United,0.27,Toyota,Jersey Sponsor,Wide Shot,19,3.7
1024,2025-10-16,A-League,Kayo,Melbourne Victory,Adelaide United,0.27,Adidas,Stadium Signage,Close-up,5,3.7
1024,2025-10-16,A-League,Kayo,Melbourne Victory,Adelaide United,0.27,Coca-Cola,Broadcast Graphics Overlay,Wide Shot,10,3.7
1024,2025-10-16,A-League,Kayo,Melbourne Victory,Adelaide United,0.27,Coca-Cola,Jersey Sponsor,Close-up,21,3.9
1024,2025-10-16,A-League,Kayo,Melbourne Victory,Adelaide United,0.27,CommBank,Jersey Sponsor,Replay,21,3.6
1024,2025-10-16,A-League,Kayo,Melbourne Victory,Adelaide United,0.27,Toyota,Jersey Sponsor,Wide Shot,1,4.0
1024,2025-10-16,A-League,Kayo,Melbourne Victory,Adelaide United,0.27,XXXX Gold,Jersey Sponsor,Player Cam,9,3.1
1024,2025-10-16,A-League,Kayo,Melbourne Victory,Adelaide United,0.27,Optus,Broadcast Graphics Overlay,Wide Shot,16,2.6
1024,2025-10-16,A-League,Kayo,Melbourne Victory,Adelaide United,0.27,CommBank,Broadcast Graphics Overlay,Player Cam,1,3.4
1024,2025-10-16,A-League,Kayo,Melbourne Victory,Adelaide United,0.27,Adidas,Broadcast Graphics Overlay,Close-up,11,4.2
1024,2025-10-16,A-League,Kayo,Melbourne Victory,Adelaide United,0.27,Qantas,Broadcast Graphics Overlay,Wide Shot,4,3.9
1024,2025-10-16,A-League,Kayo,Melbourne Victory,Adelaide United,0.27,CommBank,Broadcast Graphics Overlay,Close-up,1,2.6
1024,2025-10-16,A-League,Kayo,Melbourne Victory,Adelaide United,0.27,Toyota,Broadcast Graphics Overlay,Player Cam,28,3.8
1024,2025-10-16,A-League,Kayo,Melbourne Victory,Adelaide United,0.27,CommBank,Broadcast Graphics Overlay,Wide Shot,7,3.4
1024,2025-10-16,A-League,Kayo,Melbourne Victory,Adelaide United,0.27,Telstra,LED Perimeter Signage,Wide Shot,1,3.9
1024,2025-10-16,A-League,Kayo,Melbourne Victory,Adelaide United,0.27,XXXX Gold,Stadium Signage,Wide Shot,9,3.8
1024,2025-10-16,A-League,Kayo,Melbourne Victory,Adelaide United,0.27,Optus,Broadcast Graphics Overlay,Close-up,24,2.9
1024,2025-10-16,A-League,Kayo,Melbourne Victory,Adelaide United,0.27,Qantas,LED Perimeter Signage,Wide Shot,4,3.4
1024,2025-10-16,A-League,Kayo,Melbourne Victory,Adelaide United,0.27,CommBank,Stadium Signage,Aerial/Drone,1,3.0
1024,2025-10-16,A-League,Kayo,Melbourne Victory,Adelaide United,0.27,Coca-Cola,Jersey Sponsor,Player Cam,9,4.5
1024,2025-10-16,A-League,Kayo,Melbourne Victory,Adelaide United,0.27,CommBank,Broadcast Graphics Overlay,Replay,10,3.2
1025,2025-10-20,NRL,Fox Sports,Broncos,Panthers,1.05,Coca-Cola,LED Perimeter Signage,Close-up,2,3.5
1025,2025-10-20,NRL,Fox Sports,Broncos,Panthers,1.05,Coca-Cola,Jersey Sponsor,Wide Shot,31,3.9
1025,2025-10-20,NRL,Fox Sports,Broncos,Panthers,1.05,Optus,Broadcast Graphics Overlay,Aerial/Drone,43,2.6
1025,2025-10-20,NRL,Fox Sports,Broncos,Panthers,1.05,Adidas,LED Perimeter Signage,Replay,1,4.3
1025,2025-10-20,NRL,Fox Sports,Broncos,Panthers,1.05,Coca-Cola,LED Perimeter Signage,Player Cam,2,3.9
1025,2025-10-20,NRL,Fox Sports,Broncos,Panthers,1.05,CommBank,Broadcast Graphics Overlay,Wide Shot,10,3.3
1025,2025-10-20,NRL,Fox Sports,Broncos,Panthers,1.05,Optus,Broadcast Graphics Overlay,Wide Shot,16,2.8
1025,2025-10-20,NRL,Fox Sports,Broncos,Panthers,1.05,Optus,LED Perimeter Signage,Player Cam,5,3.4
1025,2025-10-20,NRL,Fox Sports,Broncos,Panthers,1.05,Adidas,Jersey Sponsor,Wide Shot,5,3.6
1025,2025-10-20,NRL,Fox Sports,Broncos,Panthers,1.05,Qantas,Broadcast Graphics Overlay,Player Cam,23,4.1
1025,2025-10-20,NRL,Fox Sports,Broncos,Panthers,1.05,Telstra,LED Perimeter Signage,Close-up,1,4.2
1025,2025-10-20,NRL,Fox Sports,Broncos,Panthers,1.05,Toyota,Broadcast Graphics Overlay,Wide Shot,8,3.7
1025,2025-10-20,NRL,Fox Sports,Broncos,Panthers,1.05,Telstra,LED Perimeter Signage,Player Cam,1,3.1
1025,2025-10-20,NRL,Fox Sports,Broncos,Panthers,1.05,Qantas,Broadcast Graphics Overlay,Player Cam,45,4.4
1025,2025-10-20,NRL,Fox Sports,Broncos,Panthers,1.05,Adidas,Stadium Signage,Replay,1,3.8
1025,2025-10-20,NRL,Fox Sports,Broncos,Panthers,1.05,Qantas,Jersey Sponsor,Close-up,15,4.2
1025,2025-10-20,NRL,Fox Sports,Broncos,Panthers,1.05,Toyota,Jersey Sponsor,Wide Shot,26,3.8
1026,2025-10-23,A-League,Channel 7,Western Sydney Wanderers,Melbourne Victory,0.26,Adidas,LED Perimeter Signage,Player Cam,2,4.1
1026,2025-10-23,A-League,Channel 7,Western Sydney Wanderers,Melbourne Victory,0.26,Telstra,Broadcast Graphics Overlay,Replay,6,3.6
1026,2025-10-23,A-League,Channel 7,Western Sydney Wanderers,Melbourne Victory,0.26,Toyota,Stadium Signage,Wide Shot,2,3.7
1026,2025-10-23,A-League,Channel 7,Western Sydney Wanderers,Melbourne Victory,0.26,Qantas,Stadium Signage,Close-up,5,4.3
1026,2025-10-23,A-League,Channel 7,Western Sydney Wanderers,Melbourne Victory,0.26,Qantas,Jersey Sponsor,Replay,1,4.3
1026,2025-10-23,A-League,Channel 7,Western Sydney Wanderers,Melbourne Victory,0.26,Qantas,LED Perimeter Signage,Wide Shot,1,3.7
1026,2025-10-23,A-League,Channel 7,Western Sydney Wanderers,Melbourne Victory,0.26,CommBank,Stadium Signage,Replay,1,3.5
1026,2025-10-23,A-League,Channel 7,Western Sydney Wanderers,Melbourne Victory,0.26,XXXX Gold,Broadcast Graphics Overlay,Aerial/Drone,16,3.8
